,Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,Completion Type,Year Drilled
1686,Operator 35,Well 1687,MBH,9991.0,28.0,148,94,19,2790940.0,74857.0,2012-06-10,801.0519395134779,691.7488494411571,578.084593469209,506.030389363723,453.259916721455,P & P,47.6197573432154,-102.699250457002,SLICKWATER (HC),660.0,170.44,P & P,2012.0
1687,Operator 1,Well 1688,MBH,9921.0,24.0,145,96,32,1347775.0,42714.0,2011-09-29,299.178172255095,196.40587332895,153.429761122069,134.929505442326,122.811198772737,P & P,47.3427088499277,-102.941706655796,SLICKWATER (HC),660.0,45.45,P & P,2011.0
1692,Operator 18,Well 1693,MBH,9536.0,38.0,143,95,22,4044500.0,72502.0,2011-12-05,385.963182117028,274.928774928775,222.830374753452,194.45905471546502,171.827744904668,Sleeves,47.1845694352087,-102.70693575745001,CROSSLINKED (HC),660.0,65.43,Sleeves,2011.0
1693,Operator 33,Well 1694,MBH,8073.0,22.0,148,94,12,2364506.0,62106.0,2012-05-01,661.801446416831,514.672364672365,411.752136752137,365.939805683395,337.519175980714,Sleeves,47.6469812849801,-102.601286712501,CROSSLINKED (HC),660.0,121.11,Sleeves,2012.0
1695,Operator 1,Well 1696,MBH,9069.0,30.0,144,97,26,2825927.0,52809.0,2011-12-18,526.265614727153,486.58777120315597,447.91803637957497,417.930455109942,378.783147052378,P & P,47.255917605080995,-102.938026742806,LINEAR GEL (HC),660.0,131.47,P & P,2011.0
1697,Operator 30,Well 1698,MBH,8885.0,27.0,146,94,27,2275788.0,20416.0,2012-01-29,563.214990138067,450.93140477755895,345.096427788736,289.166484038279,252.46548323471401,Sleeves,47.4424870392004,-102.632507543739,CROSSLINKED (HC),660.0,94.06,Sleeves,2012.0
1698,Operator 34,Well 1699,MBH,9206.0,30.0,149,93,1,4017386.0,45315.0,2012-05-09,787.113740959895,716.5570896340131,629.202279202279,559.807144422529,506.081525312294,28 Sleeves and 2 P & P,47.7478098184566,-102.516666301589,CROSSLINKED (HC),660.0,183.57,Sleeves and P & P,2012.0
1701,Operator 24,Well 1702,TFH,8999.0,28.0,149,92,7,4253349.0,89363.0,2012-09-28,964.891518737673,824.019285557747,667.724085031777,553.185039082475,486.86719263642306,P & P,47.7423826589234,-102.5130979601,CROSSLINKED (HC),660.0,172.83,P & P,2012.0
1703,Operator 1,Well 1704,MBH,9388.0,30.0,146,95,18,3193127.0,58383.90476190481,2011-12-18,501.150558842867,483.50865658558,405.917159763314,355.296223244941,321.216852947622,P & P,47.4724462916145,-102.825806405074,CROSSLINKED (HC),660.0,114.83,P & P,2011.0
1707,Operator 34,Well 1708,MBH,4287.0,13.0,149,93,19,2791129.0,30958.3571428571,2011-10-10,478.566732412886,437.847907078676,352.48739864124497,302.36686390532503,268.751369712908,OH,47.716320181823995,-102.625760045709,LINEAR GEL (HC),660.0,100.16,OH,2011.0
1714,Operator 1,Well 1715,MBH,9494.0,30.0,145,96,18,2884106.0,60174.0,2011-10-15,409.171597633136,300.20819636204203,239.50799912338402,207.005624954343,186.267258382643,P & P,47.372693872638294,-102.95792676652599,LINEAR GEL (HC),660.0,67.93,P & P,2011.0
1715,Operator 1,Well 1716,MBH,9528.0,30.0,144,97,11,2875978.0,53843.0,2011-10-03,481.0322156476,298.202936664475,225.19175980714402,192.64738110891997,172.970085470085,P & P,47.3123704443219,-102.93886816492399,LINEAR GEL (HC),660.0,65.35,P & P,2011.0
1716,Operator 32,Well 1717,MBH,9128.0,20.0,143,97,26,2391480.0,43116.0,2011-09-13,244.41157133464802,176.70392285776902,138.91080429542,124.413762875301,115.376397107166,Sleeves,47.1693708626091,-102.94198704993201,CROSSLINKED (HC),660.0,53.83,Sleeves,2011.0
1719,Operator 1,Well 1720,MBH,10235.0,30.0,146,95,9,2938591.0,59945.0,2012-03-23,1055.1939513478,725.641025641026,583.87573964497,509.24464898823896,456.352728468113,P & P,47.47420854216271,-102.783090421929,SLICKWATER (HC),660.0,168.19,P & P,2012.0
1720,Operator 32,Well 1721,TFH,9378.0,30.0,145,95,25,3624460.0,56789.0,2012-04-07,130.506245890861,119.833442910366,107.440280517204,99.60187011469058,94.03353057199209,Sleeves,47.356396032235004,-102.718173610602,CROSSLINKED (HC),660.0,40.53,Sleeves,2012.0
1721,Operator 7,Well 1722,MBH,9623.0,21.0,142,95,11,1708145.0,62146.0,2012-06-17,131.262327416174,129.246110015341,109.71400394477301,98.5535831689678,87.73833004602241,Sleeves,47.1269577688256,-102.67822053101101,UNKNOWN,660.0,33.65,Sleeves,2012.0
1723,Operator 1,Well 1724,MBH,9715.0,27.0,146,95,9,2687948.0,53562.0,2012-04-23,718.2117028270869,514.39842209073,400.15340784571504,345.6936226167,313.069800569801,P & P,47.4742086263824,-102.783272589054,SLICKWATER (HC),659.032785,117.53,P & P,2012.0
1726,Operator 33,Well 1727,MBH,9655.0,26.0,148,94,12,1894200.0,62919.2380952381,2012-10-15,647.797501643655,534.505807582731,414.31076046460703,351.471984805318,313.467017313171,Sleeves,47.6466820535019,-102.59460716384899,SLICKWATER (HC),660.0,117.7,Sleeves,2012.0
1731,Operator 1,Well 1732,TFH,9539.0,30.0,146,95,9,2963336.0,60676.0,2012-03-30,666.6009204470739,472.320841551611,362.864343633574,311.615165461319,277.887354810432,P & P,47.4742087948217,-102.783636923304,SLICKWATER (HC),659.032785,95.73,P & P,2012.0
1732,Operator 30,Well 1733,MBH,7559.0,20.0,147,93,14,1971440.0,21634.0,2011-12-09,421.56476002629796,351.676528599606,275.931404777559,240.251296661553,218.603440718825,Sleeves,47.558413684113596,-102.495330679773,LINEAR GEL (HC),660.0,77.89,Sleeves,2011.0
1741,Operator 18,Well 1742,MBH,9114.0,54.0,144,94,21,4050200.0,77352.0,2011-10-29,328.402366863905,268.113083497699,205.61582292351503,169.749433851998,149.274052158668,Sleeves,47.271390322528895,-102.59625624300199,CROSSLINKED (HC),660.0,54.12,Sleeves,2011.0
1744,Operator 35,Well 1745,TFH,8666.0,25.0,148,94,9,3182324.0,79072.0,2012-07-24,680.867850098619,473.14266929651495,387.92461100153395,353.21060705676103,321.222331799255,Sleeves,47.6468490661162,-102.654502257937,SLICKWATER (HC),660.0,112.8,Sleeves,2012.0
1745,Operator 30,Well 1746,TFH,8889.0,20.0,146,93,9,2561545.0,24923.0,2012-01-26,275.673898750822,198.827525750603,168.403462634232,152.319380524509,137.497260574184,Sleeves,47.4743970359651,-102.531194654896,CROSSLINKED (HC),660.0,53.99,Sleeves,2012.0
1746,Operator 35,Well 1747,MBH,9001.0,23.0,148,94,19,2522447.0,68929.0,2012-06-19,526.101249178172,435.05369274599997,346.898969975893,303.462634231865,275.602673679597,P & P,47.6193152809911,-102.698598765038,SLICKWATER (HC),660.0,97.76,P & P,2012.0
1749,Operator 1,Well 1750,MBH,9665.0,30.0,145,96,6,2790829.0,52751.0,2012-01-23,385.89743589743597,332.259478413325,268.567828183213,235.484695741106,213.680692526846,P & P,47.4017293363299,-102.963018117575,SLICKWATER (HC),660.0,77.0,P & P,2012.0
1753,Operator 7,Well 1754,MBH,10047.0,21.0,143,95,17,1465451.0,54407.0,2012-01-09,445.33201840894094,321.849660311199,266.326977865439,233.819124844766,209.278435239974,OH,47.21101892284779,-102.755038088284,CROSSLINKED,660.0,51.83,OH,2012.0
1759,Operator 33,Well 1760,MBH,9383.0,25.0,148,95,2,2622061.0,57879.0,2012-04-12,425.016436554898,314.014902476441,254.136532982687,227.18240923369098,206.947183870261,Sleeves,47.67346143084389,-102.74176226605302,SLICKWATER (HC),660.0,85.9,Sleeves,2012.0
1760,Operator 24,Well 1761,MBH,8916.0,30.0,148,93,2,4550000.0,80059.0,2012-03-18,477.74490466798204,423.022134560596,345.310103002411,309.511286434363,276.47928994082804,P & P,47.6677399947489,-102.482446259125,LINEAR GEL (HC),659.3579,104.12,P & P,2012.0
1763,Operator 24,Well 1764,MBH,9119.0,28.0,148,93,2,5150621.0,115983.0,2013-04-21,599.934253780408,432.69778654393997,369.52114836730203,327.511140331653,295.501862809555,P & P (cmt.),47.6676667411541,-102.48222797134501,CROSSLINKED (HC),659.3579,101.11,P & P,2013.0
1765,Operator 34,Well 1766,MBH,8765.0,30.0,149,93,23,3645426.0,55183.619047619,2012-03-13,855.752794214333,656.947183870261,568.978742055665,510.04821389436796,453.64891518737704,Sleeves,47.7055994065971,-102.53903554726801,LINEAR GEL (HC),660.0,158.6,Sleeves,2012.0
1766,Operator 35,Well 1767,TFH,9548.0,27.0,148,95,24,2693300.0,63780.0,2012-09-27,555.555555555556,505.632259478413,430.79114617576204,385.68193439988295,353.635218058295,Sleeves,47.620477686777605,-102.732642615535,LINEAR GEL (HC),335.65425,129.93,Sleeves,2012.0
1769,Operator 2,Well 1770,TFH,9586.0,30.0,148,96,28,3316863.0,78530.0,2013-09-11,730.60486522025,630.100810870042,522.9235152312069,460.64723500620903,413.53824238439597,P & P,47.603638124597204,-102.916715925998,CROSSLINKED (HC),441.942405,161.93,P & P,2013.0
1775,Operator 36,Well 1776,MBH,8436.0,30.0,148,92,32,3695497.0,44356.9285714286,2012-01-04,486.949375410914,295.189568266491,224.961648038571,189.882387318285,168.2473153627,Sleeves,47.5994141667013,-102.432387068584,SW-GEL HYBRID,546.1586,63.29,Sleeves,2012.0
1778,Operator 33,Well 1779,MBH,3869.0,13.0,148,94,11,1534700.0,11792.3095238095,2011-12-16,603.780407626561,407.88954635108496,326.490247644094,282.770837899043,247.550953320184,Sleeves,47.6598206284448,-102.622981804559,LINEAR GEL (HC),660.0,89.87,Sleeves,2011.0
1779,Operator 36,Well 1780,TFH,8510.0,30.0,148,92,32,2233754.0,41669.690476190495,2011-12-30,206.64036817883,185.776901161517,159.001753232522,139.933523266857,126.588866973482,Sleeves,47.5994718409304,-102.432460910677,LINEAR GEL (HC),546.1586,48.98,Sleeves,2011.0
1780,Operator 34,Well 1781,MBH,3425.0,23.0,148,93,36,1998338.0,20979.5714285714,2012-09-12,169.39513477975,154.174884944116,138.373876835415,124.41741544305599,113.239644970414,Sleeves,47.58932360170179,-102.46804205438801,LINEAR GEL (HC),660.0,39.14,Sleeves,2012.0
1781,Operator 30,Well 1782,TFH,8831.0,15.0,147,93,15,1906020.0,19196.0,2012-01-06,285.042735042735,263.116370808678,230.36927460004398,203.670830593908,188.74917817225497,Sleeves,47.558072504995096,-102.51932226392799,CROSSLINKED (HC),660.0,67.2,Sleeves,2012.0
1783,Operator 6,Well 1784,MBH,10506.0,27.0,145,97,35,3327530.0,70576.0,2012-07-13,205.91715976331403,183.62919132149898,165.149024764409,149.01745927387,133.095003287311,Sleeves,47.3297441219536,-102.998945757387,LINEAR GEL (HC),660.0,49.96,Sleeves,2012.0
1785,Operator 18,Well 1786,MBH,9629.0,38.0,144,95,10,4143413.0,84743.0,2012-02-05,537.738330046022,365.023011176857,307.275914968223,265.048579151143,233.54152969537603,Sleeves,47.3000712198394,-102.699704036971,LINEAR GEL (HC),660.0,84.63,Sleeves,2012.0
1787,Operator 1,Well 1788,MBH,9578.0,30.0,146,96,6,2985661.0,61237.0,2012-01-06,685.7659434582511,497.260574183651,402.542187157572,351.833589013076,313.261560376945,P & P,47.489061333741596,-102.970111604734,SLICKWATER (HC),656.1138,118.07,P & P,2012.0
1790,Operator 30,Well 1791,MBH,8986.0,30.0,144,95,35,2613259.0,19433.0,2012-01-16,277.41617357002,235.974139820294,187.853385930309,168.69749433852,158.018299364453,Sleeves,47.243046149372304,-102.687054910993,CROSSLINKED (HC),660.0,59.51,Sleeves,2012.0
1795,Operator 1,Well 1796,MBH,9646.0,35.0,146,95,28,3593730.0,69998.0,2012-05-30,562.130177514793,443.80889765505094,384.966031119877,339.133610928483,303.829717291256,P & P,47.443999110351804,-102.787190593283,LINEAR GEL (HC),591.53738,112.99,P & P,2012.0
1798,Operator 1,Well 1799,TFH,9144.0,30.0,145,95,15,2982877.0,59580.0,2012-07-27,443.984220907298,316.787201402586,264.025860179706,220.47629483526902,192.58711374096,P & P,47.3842734653245,-102.76944092253599,LINEAR GEL (HC),643.58864,72.22,P & P,2012.0
1800,Operator 2,Well 1801,TFH,8131.0,22.0,145,95,27,2081683.0,41839.0,2012-04-19,265.548980933596,223.74534297611197,174.07955292570702,153.626999780846,141.326977865439,OH,47.3475105541678,-102.76172576148001,CROSSLINKED (HC),660.0,52.8,OH,2012.0
1802,Operator 32,Well 1803,MBH,9562.0,30.0,143,96,7,3520960.0,87180.0,2012-03-10,491.617357001972,402.838045145737,317.685733070348,278.01154211410596,246.00317773394698,Sleeves,47.213092597883396,-102.89240670746901,CROSSLINKED (HC),660.0,94.95,Sleeves,2012.0
1808,Operator 30,Well 1809,MBH,9479.0,30.0,144,96,6,2787211.0,21571.0,2011-11-24,574.2274819197901,387.771203155819,287.95748411133,239.29067134195301,212.384944115713,Sleeves,47.3280272132646,-102.889150558911,CROSSLINKED (HC),660.0,80.54,Sleeves,2011.0
1810,Operator 1,Well 1811,MBH,10856.0,30.0,145,95,15,2973439.0,61334.0,2012-07-27,910.4207758053909,610.431733508657,452.21893491124297,380.283439257798,340.458579881657,P & P,47.384275517944204,-102.76889543884,LINEAR GEL (HC),660.0,126.56,P & P,2012.0
1813,Operator 30,Well 1814,MBH,9051.0,30.0,144,96,33,2603800.0,18916.0,2012-05-05,514.957264957265,347.446855139163,257.911461757616,214.464168310322,191.288625904011,Sleeves,47.242329759320896,-102.857866947134,CROSSLINKED (HC),660.0,70.59,Sleeves,2012.0
1814,Operator 30,Well 1815,MBH,9167.0,30.0,145,96,35,1249820.0,39145.0,2013-08-26,541.255752794214,361.790488713566,265.77909270217003,228.186865366353,206.49517861056302,Sleeves,47.3297524252006,-102.871362985179,CROSSLINKED (HC),660.0,79.21,Sleeves,2013.0
1816,Operator 1,Well 1817,TFH,10725.0,30.0,145,95,15,2974455.0,55276.0,2012-07-27,980.144641683103,608.579881656805,460.716633793557,392.347870552999,341.25849222003103,P & P,47.384274149531095,-102.769259094638,LINEAR GEL (HC),660.0,123.8,P & P,2012.0
1823,Operator 33,Well 1824,MBH,9602.0,23.0,148,93,18,2576000.0,52813.0,2012-07-30,566.009204470743,490.883190883191,394.970414201183,336.028928336621,297.863247863248,Sleeves,47.6322963949112,-102.579298534126,SLICKWATER (HC),660.0,99.89,Sleeves,2012.0
1824,Operator 30,Well 1825,TFH,8495.0,30.0,147,94,4,1986320.0,18590.0,2012-01-10,555.818540433925,421.027832566294,318.244575936884,271.246986631602,242.754218715757,Sleeves,47.587083813853205,-102.658462020432,LINEAR GEL (HC),620.66878,86.79,Sleeves,2012.0
1827,Operator 33,Well 1828,MBH,9844.0,25.0,148,93,18,2800000.0,56764.0,2012-08-03,464.82577251808,416.809116809117,354.898093359632,322.927167798963,296.849660311199,Sleeves,47.6322969879197,-102.579704547288,SLICKWATER (HC),660.0,109.29,Sleeves,2012.0
1831,Operator 18,Well 1832,MBH,9416.0,20.0,143,95,29,4025532.0,77574.42857142861,2011-12-09,218.27744904668,150.86565855796601,121.992110453649,106.603842501278,97.9783037475345,Sleeves,47.18266653938289,-102.75026154767201,CROSSLINKED (HC),660.0,35.11,Sleeves,2011.0
1832,Operator 18,Well 1833,TFH,4248.0,24.0,147,96,16,1767530.0,41899.0,2012-01-31,897.370151216305,660.212579443349,532.5224632916941,455.884286653517,406.481481481481,Sleeves,47.5590159926118,-102.92138072531401,LINEAR GEL (HC),660.0,157.85,Sleeves,2012.0
1835,Operator 7,Well 1836,MBH,9595.0,21.0,143,95,25,1702700.0,47556.0,2012-05-07,342.99802761341203,239.995616918694,192.943239097085,167.66747023157302,148.263204032435,OH,47.1829105038271,-102.656627287047,CROSSLINKED (HC),660.0,54.01,OH,2012.0
1840,Operator 35,Well 1841,MBH,9355.0,25.0,147,94,2,2661180.0,68082.0,2012-10-07,542.143326758711,424.68770545693604,372.649572649573,341.924172693403,315.080539119001,Sleeves,47.5882306549293,-102.61271718905898,SLICKWATER (HC),660.0,116.25,Sleeves,2012.0
1843,Operator 30,Well 1844,MBH,9983.0,30.0,144,96,32,2521749.0,28283.0,2012-03-28,506.607495069034,341.540653079115,248.86039886039902,211.62247059683,192.26386149463102,Sleeves,47.2423788323029,-102.86945856451,CROSSLINKED (HC),660.0,74.36,Sleeves,2012.0
1845,Operator 7,Well 1846,MBH,9103.0,21.0,142,97,20,2041973.0,69508.0,2012-04-24,124.88494411571301,111.81240412009599,91.1297392066623,78.5557747096209,70.1594345825115,Sleeves,47.097485264353104,-103.00314134194599,CROSSLINKED (HC),660.0,25.94,Sleeves,2012.0
1846,Operator 30,Well 1847,MBH,9297.0,30.0,144,96,32,1644163.0,30892.0,2012-04-11,492.47205785667296,393.337716414639,292.943239097085,245.64248666812802,220.195047118124,Sleeves,47.2423783333861,-102.869660126885,SLICKWATER (HC),660.0,83.67,Sleeves,2012.0
1851,Operator 7,Well 1852,MBH,8541.0,21.0,142,95,36,2134416.0,52873.0,2012-02-17,82.44575936883629,79.04887135656371,72.0907297830375,66.1699174519687,61.930199430199394,OH,47.06894830346,-102.664257868471,UNKNOWN,660.0,25.2,OH,2012.0
1853,Operator 7,Well 1854,TFH,9905.0,21.0,143,96,15,2335623.0,58636.0,2012-06-03,588.3957922419461,407.429322813938,328.353057199211,280.7473153627,251.388888888889,Sleeves,47.211648230047906,-102.83492433459,SLICKWATER (HC),511.22737,91.02,Sleeves,2012.0
1858,Operator 7,Well 1859,MBH,9764.0,30.0,143,96,15,716465.0,26414.0,2012-05-31,921.959237343853,612.61231645847,483.35524873986395,421.002264592008,378.96942800789003,OH,47.2116475607676,-102.83472297683399,SLICKWATER (HC),660.0,137.06,OH,2012.0
1860,Operator 33,Well 1861,MBH,9990.0,24.0,148,94,3,2577360.0,51938.0,2012-06-04,531.459566074951,435.776901161517,369.74578128424304,326.890203813281,291.000986193294,Sleeves,47.67334278408111,-102.633856077714,CROSSLINKED,660.0,111.69,Sleeves,2012.0
1869,Operator 7,Well 1870,MBH,8515.0,30.0,143,96,15,1085066.0,37684.0,2012-11-11,537.24523339908,438.669734823581,353.38593030900705,304.97479728249,272.81667762437,OH,47.211646222207,-102.83432026132401,SLICKWATER (HC),660.0,101.93,OH,2012.0
1870,Operator 33,Well 1871,MBH,9777.0,38.0,148,93,18,7581980.0,100769.0,2013-06-22,1337.44247205786,948.7069910146831,728.884505807583,617.956023084228,541.800898531668,Sleeves,47.63311016303079,-102.573368667259,CROSSLINKED (HC),660.0,200.94,Sleeves,2013.0
1872,Operator 7,Well 1873,MBH,9772.0,21.0,142,97,10,1749016.0,48707.0,2012-09-05,389.776462853386,224.150777996932,178.96668858207298,157.962597706187,141.63105413105401,OH,47.1263027488657,-102.96388002804001,SLICKWATER (HC),660.0,47.65,OH,2012.0
1874,Operator 30,Well 1875,MBH,9176.0,30.0,146,93,9,2585724.0,20098.0,2012-02-06,520.940170940171,362.349331580101,313.483453868069,274.128862590401,249.901380670611,Sleeves,47.4745341105405,-102.53119597655198,CROSSLINKED (HC),591.21005,87.5,Sleeves,2012.0
1879,Operator 32,Well 1880,MBH,9496.0,30.0,147,97,36,3460306.0,57528.0,2014-01-31,586.456278763971,440.116151654613,376.293008985317,318.383373511579,281.133574402805,Sleeves,47.502805690464704,-102.973573149837,CROSSLINKED (HC),660.0,106.78,Sleeves,2014.0
1885,Operator 24,Well 1886,MBH,9143.0,29.0,148,92,18,4524531.0,92745.9523809524,2012-06-08,608.18540433925,466.710497479728,380.52268244575896,337.93191613704397,307.196471619549,P & P,47.6336976619905,-102.45855077919902,CROSSLINKED (HC),660.0,114.75,P & P,2012.0
1886,Operator 35,Well 1887,MBH,8776.0,25.0,148,95,27,2521100.0,61772.0,2012-09-21,422.25509533201796,338.110891957046,287.217839140916,256.125356125356,234.275695814157,Sleeves,47.6157705959346,-102.76323393380301,SLICKWATER (HC),660.0,86.05,Sleeves,2012.0
1887,Operator 30,Well 1888,TFH,9589.0,30.0,145,95,13,2383733.0,15961.0,2012-07-17,258.152531229454,221.148367302213,186.198772737234,165.446709036453,152.04909051062901,Sleeves,47.3856126164236,-102.727891072286,CROSSLINKED (HC),413.213045,55.71,Sleeves,2012.0
1894,Operator 30,Well 1895,MBH,9150.0,30.0,145,92,7,2649579.0,27881.0,2012-07-04,244.51019066403703,142.746000438308,99.27679158448392,82.7270070859815,73.7754766600921,Sleeves,47.38722893919479,-102.447600036836,CROSSLINKED (HC),660.0,29.16,Sleeves,2012.0
1895,Operator 35,Well 1896,TFH,9408.0,30.0,148,94,28,4412160.0,86750.0,2013-04-11,331.262327416174,288.866973482358,253.02432610124902,231.945357586383,216.9570458032,Sleeves,47.616556973737495,-102.662395972668,LINEAR GEL (HC),421.02107,84.23,Sleeves,2013.0
1897,Operator 7,Well 1898,MBH,9080.0,21.0,141,97,12,1559049.0,47393.0,2012-08-19,174.42472057856702,143.786982248521,119.356782818321,106.742640075973,97.2222222222222,OH,47.0392117506168,-102.91282958612301,SLICKWATER (HC),660.0,34.2,OH,2012.0
1899,Operator 30,Well 1900,MBH,8790.0,30.0,146,93,31,2661282.0,18294.0,2012-09-14,552.662721893491,487.95748411132996,371.718167872014,308.411863540069,273.098838483454,Sleeves,47.4162990260672,-102.57588714056999,CROSSLINKED (HC),660.0,98.96,Sleeves,2012.0
1900,Operator 1,Well 1901,TFH,9932.0,30.0,147,96,28,2829152.0,54169.0,2013-06-18,503.780407626561,476.944992329608,401.709401709402,353.619694645336,321.137409598948,P & P,47.51876913443171,-102.923554598436,LINEAR GEL (HC),660.0,118.37,P & P,2013.0
